device,filedate,filetimeutc,intersectid,key,laneid,localtimems,minendtime,movementphase,signalgroupid,uuid
101228,20200626,221119,2,eyJkZXZpY2UiOjEwMTIyOCwiZmlsZWRhdGUiOjIwMjAwNjI2LCJmaWxldGltZXV0YyI6MjIxMTE5LCJsb2NhbHRpbWVtcyI6ODA3MzUwNzd9,5,80735077,15355,3,2,02ef24729ee9ffe18ff4872866620798
101228,20200626,221119,2,eyJkZXZpY2UiOjEwMTIyOCwiZmlsZWRhdGUiOjIwMjAwNjI2LCJmaWxldGltZXV0YyI6MjIxMTE5LCJsb2NhbHRpbWVtcyI6ODA3MzU1Nzd9,5,80735577,15355,3,2,e6594af6c4c45704bc2304d0db9cd6b7
101228,20200626,221119,2,eyJkZXZpY2UiOjEwMTIyOCwiZmlsZWRhdGUiOjIwMjAwNjI2LCJmaWxldGltZXV0YyI6MjIxMTE5LCJsb2NhbHRpbWVtcyI6ODA3MzYwNzd9,5,80736077,15506,3,2,8aa906b301ed68534151b26ba35d8491
101228,20200626,221119,2,eyJkZXZpY2UiOjEwMTIyOCwiZmlsZWRhdGUiOjIwMjAwNjI2LCJmaWxldGltZXV0YyI6MjIxMTE5LCJsb2NhbHRpbWVtcyI6ODA3MzY1Nzd9,5,80736577,15505,3,2,4d1ac5929191cd2ba25aa5472195ca8f
101228,20200626,221119,2,eyJkZXZpY2UiOjEwMTIyOCwiZmlsZWRhdGUiOjIwMjAwNjI2LCJmaWxldGltZXV0YyI6MjIxMTE5LCJsb2NhbHRpbWVtcyI6ODA3MzcwNzd9,5,80737077,15505,3,2,825e04d85a101a69d776f8a2f1484f21
101228,20200626,221119,2,eyJkZXZpY2UiOjEwMTIyOCwiZmlsZWRhdGUiOjIwMjAwNjI2LCJmaWxldGltZXV0YyI6MjIxMTE5LCJsb2NhbHRpbWVtcyI6ODA3Mzc1Nzd9,5,80737577,15505,3,2,3075d1d6ec39313c999688e4f6bfb012
101228,20200626,221119,2,eyJkZXZpY2UiOjEwMTIyOCwiZmlsZWRhdGUiOjIwMjAwNjI2LCJmaWxldGltZXV0YyI6MjIxMTE5LCJsb2NhbHRpbWVtcyI6ODA3MzgwNzd9,5,80738077,15505,3,2,5f84557975a514ee7b0064268931de8f
101228,20200626,221119,2,eyJkZXZpY2UiOjEwMTIyOCwiZmlsZWRhdGUiOjIwMjAwNjI2LCJmaWxldGltZXV0YyI6MjIxMTE5LCJsb2NhbHRpbWVtcyI6ODA3Mzg1Nzd9,5,80738577,15505,3,2,ba2b993da8a0b68d25e450bedb3f7b1d
101228,20200626,221119,2,eyJkZXZpY2UiOjEwMTIyOCwiZmlsZWRhdGUiOjIwMjAwNjI2LCJmaWxldGltZXV0YyI6MjIxMTE5LCJsb2NhbHRpbWVtcyI6ODA3MzkwNzd9,5,80739077,15505,3,2,65ddb46ca2e181e25492ccdd1d79b8ec
101228,20200626,221119,2,eyJkZXZpY2UiOjEwMTIyOCwiZmlsZWRhdGUiOjIwMjAwNjI2LCJmaWxldGltZXV0YyI6MjIxMTE5LCJsb2NhbHRpbWVtcyI6ODA3Mzk1Nzh9,5,80739578,15505,3,2,2f649b26a6e08950706c7a7a1c563c87
101228,20200626,221119,2,eyJkZXZpY2UiOjEwMTIyOCwiZmlsZWRhdGUiOjIwMjAwNjI2LCJmaWxldGltZXV0YyI6MjIxMTE5LCJsb2NhbHRpbWVtcyI6ODA3NDAwNzh9,5,80740078,15505,3,2,61e4ee064215b3f2c3e6701c2ab2fd09
101228,20200626,221119,2,eyJkZXZpY2UiOjEwMTIyOCwiZmlsZWRhdGUiOjIwMjAwNjI2LCJmaWxldGltZXV0YyI6MjIxMTE5LCJsb2NhbHRpbWVtcyI6ODA3NDA1Nzh9,5,80740578,15505,3,2,4060410fc26bb21a48183c0f50537f36
101228,20200626,221119,2,eyJkZXZpY2UiOjEwMTIyOCwiZmlsZWRhdGUiOjIwMjAwNjI2LCJmaWxldGltZXV0YyI6MjIxMTE5LCJsb2NhbHRpbWVtcyI6ODA3NDEwNzh9,5,80741078,15505,3,2,80aa9f91ca6c35bcc635af31c993c239
101228,20200626,221119,2,eyJkZXZpY2UiOjEwMTIyOCwiZmlsZWRhdGUiOjIwMjAwNjI2LCJmaWxldGltZXV0YyI6MjIxMTE5LCJsb2NhbHRpbWVtcyI6ODA3NDE1Nzh9,5,80741578,15505,3,2,dba7d148d972aa6cbcde6e0430652898
101228,20200626,221119,2,eyJkZXZpY2UiOjEwMTIyOCwiZmlsZWRhdGUiOjIwMjAwNjI2LCJmaWxldGltZXV0YyI6MjIxMTE5LCJsb2NhbHRpbWVtcyI6ODA3NDIwNzh9,5,80742078,15505,3,2,4f3f7bce04199174860126c5a9768889
101228,20200626,221119,2,eyJkZXZpY2UiOjEwMTIyOCwiZmlsZWRhdGUiOjIwMjAwNjI2LCJmaWxldGltZXV0YyI6MjIxMTE5LCJsb2NhbHRpbWVtcyI6ODA3NDI1Nzh9,5,80742578,15505,3,2,99bf323da36bc10ca0027d93bda93f4a
101228,20200626,221119,2,eyJkZXZpY2UiOjEwMTIyOCwiZmlsZWRhdGUiOjIwMjAwNjI2LCJmaWxldGltZXV0YyI6MjIxMTE5LCJsb2NhbHRpbWVtcyI6ODA3NDMwNzh9,5,80743078,15505,3,2,ecdd4e24d5777b5b14948ef91dbbf451
101228,20200626,221119,2,eyJkZXZpY2UiOjEwMTIyOCwiZmlsZWRhdGUiOjIwMjAwNjI2LCJmaWxldGltZXV0YyI6MjIxMTE5LCJsb2NhbHRpbWVtcyI6ODA3NDM1Nzh9,5,80743578,15505,3,2,ca6cffe9490f5e2e0d3c4477805bdab6
101228,20200626,221119,2,eyJkZXZpY2UiOjEwMTIyOCwiZmlsZWRhdGUiOjIwMjAwNjI2LCJmaWxldGltZXV0YyI6MjIxMTE5LCJsb2NhbHRpbWVtcyI6ODA3NDQwNzh9,5,80744078,15505,3,2,0c9386cb9d812765c15c47cbe521e881
101228,20200626,221119,2,eyJkZXZpY2UiOjEwMTIyOCwiZmlsZWRhdGUiOjIwMjAwNjI2LCJmaWxldGltZXV0YyI6MjIxMTE5LCJsb2NhbHRpbWVtcyI6ODA3NDQ1Nzh9,5,80744578,15505,3,2,a758eb40eac87b18a27d0cb1a4176c7c
101228,20200626,221119,2,eyJkZXZpY2UiOjEwMTIyOCwiZmlsZWRhdGUiOjIwMjAwNjI2LCJmaWxldGltZXV0YyI6MjIxMTE5LCJsb2NhbHRpbWVtcyI6ODA3NDUwNzh9,5,80745078,15505,3,2,bb75bd2699a2c3dd3b153f79b7147b3e
101228,20200626,221119,2,eyJkZXZpY2UiOjEwMTIyOCwiZmlsZWRhdGUiOjIwMjAwNjI2LCJmaWxldGltZXV0YyI6MjIxMTE5LCJsb2NhbHRpbWVtcyI6ODA3NDU1Nzh9,5,80745578,15505,3,2,9237ebb726560c09757aac9735377491
101228,20200626,221119,2,eyJkZXZpY2UiOjEwMTIyOCwiZmlsZWRhdGUiOjIwMjAwNjI2LCJmaWxldGltZXV0YyI6MjIxMTE5LCJsb2NhbHRpbWVtcyI6ODA3NDYwNzh9,5,80746078,15505,3,2,5a7a906eb221b5878d35fa7a63507f54
101228,20200626,221119,2,eyJkZXZpY2UiOjEwMTIyOCwiZmlsZWRhdGUiOjIwMjAwNjI2LCJmaWxldGltZXV0YyI6MjIxMTE5LCJsb2NhbHRpbWVtcyI6ODA3NDY1Nzh9,5,80746578,15505,3,2,d9adb3a799b4ec567e799afbed4bf03b
101228,20200626,221119,2,eyJkZXZpY2UiOjEwMTIyOCwiZmlsZWRhdGUiOjIwMjAwNjI2LCJmaWxldGltZXV0YyI6MjIxMTE5LCJsb2NhbHRpbWVtcyI6ODA3NDcwNzh9,5,80747078,15505,3,2,60209302bbed1df95c2ebb4511c26e62
101228,20200626,221119,2,eyJkZXZpY2UiOjEwMTIyOCwiZmlsZWRhdGUiOjIwMjAwNjI2LCJmaWxldGltZXV0YyI6MjIxMTE5LCJsb2NhbHRpbWVtcyI6ODA3NDc1Nzh9,5,80747578,15505,3,2,19f479624d078b26ed0a94077d1ee3f4
101228,20200626,221119,2,eyJkZXZpY2UiOjEwMTIyOCwiZmlsZWRhdGUiOjIwMjAwNjI2LCJmaWxldGltZXV0YyI6MjIxMTE5LCJsb2NhbHRpbWVtcyI6ODA3NDgwNzh9,5,80748078,15505,3,2,898ddb3251f3a0fd556da856ce403585
101228,20200626,221119,2,eyJkZXZpY2UiOjEwMTIyOCwiZmlsZWRhdGUiOjIwMjAwNjI2LCJmaWxldGltZXV0YyI6MjIxMTE5LCJsb2NhbHRpbWVtcyI6ODA3NDg1Nzh9,5,80748578,15505,3,2,f8e4b98b0c84966e427e8408151f2de1
101228,20200626,221119,2,eyJkZXZpY2UiOjEwMTIyOCwiZmlsZWRhdGUiOjIwMjAwNjI2LCJmaWxldGltZXV0YyI6MjIxMTE5LCJsb2NhbHRpbWVtcyI6ODA3NDkwNzh9,5,80749078,15505,3,2,2cd0a802f02fcb30fd5f47e7411b7a92
101228,20200626,221119,2,eyJkZXZpY2UiOjEwMTIyOCwiZmlsZWRhdGUiOjIwMjAwNjI2LCJmaWxldGltZXV0YyI6MjIxMTE5LCJsb2NhbHRpbWVtcyI6ODA3NDk1Nzh9,5,80749578,15505,3,2,54460542e38da1ce560c0edaf3f574d5
101228,20200626,221119,2,eyJkZXZpY2UiOjEwMTIyOCwiZmlsZWRhdGUiOjIwMjAwNjI2LCJmaWxldGltZXV0YyI6MjIxMTE5LCJsb2NhbHRpbWVtcyI6ODA3NTAwNzh9,5,80750078,15505,3,2,39f89f821bd479979c7dd81c902691a7
101228,20200626,221119,2,eyJkZXZpY2UiOjEwMTIyOCwiZmlsZWRhdGUiOjIwMjAwNjI2LCJmaWxldGltZXV0YyI6MjIxMTE5LCJsb2NhbHRpbWVtcyI6ODA3NTA1Nzl9,5,80750579,15505,3,2,359c77a491c53cb92b557d1f064b1057
101228,20200626,221119,2,eyJkZXZpY2UiOjEwMTIyOCwiZmlsZWRhdGUiOjIwMjAwNjI2LCJmaWxldGltZXV0YyI6MjIxMTE5LCJsb2NhbHRpbWVtcyI6ODA3NTEwNzl9,5,80751079,16405,1,2,900e3433a918523d6b61757347eb2ff4
101228,20200626,221119,2,eyJkZXZpY2UiOjEwMTIyOCwiZmlsZWRhdGUiOjIwMjAwNjI2LCJmaWxldGltZXV0YyI6MjIxMTE5LCJsb2NhbHRpbWVtcyI6ODA3NTE1Nzl9,5,80751579,16405,1,2,9bea8e323c4ae0070313f320c2197d7e
101228,20200626,221119,2,eyJkZXZpY2UiOjEwMTIyOCwiZmlsZWRhdGUiOjIwMjAwNjI2LCJmaWxldGltZXV0YyI6MjIxMTE5LCJsb2NhbHRpbWVtcyI6ODA3NTIwNzl9,5,80752079,16405,1,2,41b6a97c3dd0d480d47d0af6e725db06
101228,20200626,221119,2,eyJkZXZpY2UiOjEwMTIyOCwiZmlsZWRhdGUiOjIwMjAwNjI2LCJmaWxldGltZXV0YyI6MjIxMTE5LCJsb2NhbHRpbWVtcyI6ODA3NTI1Nzl9,5,80752579,16405,1,2,a19fb915caa70b084403e28cf540bf23
101228,20200626,221119,2,eyJkZXZpY2UiOjEwMTIyOCwiZmlsZWRhdGUiOjIwMjAwNjI2LCJmaWxldGltZXV0YyI6MjIxMTE5LCJsb2NhbHRpbWVtcyI6ODA3NTMwNzl9,5,80753079,16405,1,2,670707da5cf0b4aae3e2fe858d37483e
101228,20200626,221119,2,eyJkZXZpY2UiOjEwMTIyOCwiZmlsZWRhdGUiOjIwMjAwNjI2LCJmaWxldGltZXV0YyI6MjIxMTE5LCJsb2NhbHRpbWVtcyI6ODA3NTM1Nzl9,5,80753579,16405,1,2,07c0efb4b629f0cc0d1b543779b14d45
101228,20200626,221119,2,eyJkZXZpY2UiOjEwMTIyOCwiZmlsZWRhdGUiOjIwMjAwNjI2LCJmaWxldGltZXV0YyI6MjIxMTE5LCJsb2NhbHRpbWVtcyI6ODA3NTQwNzl9,5,80754079,16405,1,2,cd0bd8a435d8136897dc9dc63b701946
101228,20200626,221119,2,eyJkZXZpY2UiOjEwMTIyOCwiZmlsZWRhdGUiOjIwMjAwNjI2LCJmaWxldGltZXV0YyI6MjIxMTE5LCJsb2NhbHRpbWVtcyI6ODA3NTQ1Nzl9,5,80754579,16405,1,2,ccc8660992288b2b205edb29b67c4a66
101228,20200626,221119,2,eyJkZXZpY2UiOjEwMTIyOCwiZmlsZWRhdGUiOjIwMjAwNjI2LCJmaWxldGltZXV0YyI6MjIxMTE5LCJsb2NhbHRpbWVtcyI6ODA3NTUwNzl9,5,80755079,16405,1,2,9599964ee8a6ed376ce3054e0ab615d7
101228,20200626,221119,2,eyJkZXZpY2UiOjEwMTIyOCwiZmlsZWRhdGUiOjIwMjAwNjI2LCJmaWxldGltZXV0YyI6MjIxMTE5LCJsb2NhbHRpbWVtcyI6ODA3NTU1Nzl9,5,80755579,16405,1,2,3c0b34ffb0043d2db7135e284edf106f
101228,20200626,221119,2,eyJkZXZpY2UiOjEwMTIyOCwiZmlsZWRhdGUiOjIwMjAwNjI2LCJmaWxldGltZXV0YyI6MjIxMTE5LCJsb2NhbHRpbWVtcyI6ODA3NTYwNzl9,5,80756079,16405,1,2,53cbf2c70b0e074582c6b750f726853d
100085,20200627,132402,1,eyJkZXZpY2UiOjEwMDA4NSwiZmlsZWRhdGUiOjIwMjAwNjI3LCJmaWxldGltZXV0YyI6MTMyNDAyLCJsb2NhbHRpbWVtcyI6NDg4NDkyODd9,7,48849287,20680,3,4,58ca09923667fa6bb99eb6f6344c202d
100085,20200627,132402,1,eyJkZXZpY2UiOjEwMDA4NSwiZmlsZWRhdGUiOjIwMjAwNjI3LCJmaWxldGltZXV0YyI6MTMyNDAyLCJsb2NhbHRpbWVtcyI6NDg4NDk3ODd9,7,48849787,20685,3,4,4c80ef00aa61bacc8462b8a8b5c6487f
100085,20200627,132402,1,eyJkZXZpY2UiOjEwMDA4NSwiZmlsZWRhdGUiOjIwMjAwNjI3LCJmaWxldGltZXV0YyI6MTMyNDAyLCJsb2NhbHRpbWVtcyI6NDg4NTAyODd9,7,48850287,20691,3,4,5b3a40d346364528bea1cad1f94957e7
100085,20200627,132402,1,eyJkZXZpY2UiOjEwMDA4NSwiZmlsZWRhdGUiOjIwMjAwNjI3LCJmaWxldGltZXV0YyI6MTMyNDAyLCJsb2NhbHRpbWVtcyI6NDg4NTA3ODd9,7,48850787,20696,3,4,ddd5c9f83ff5ac56f009dc8315d07919
100085,20200627,132402,1,eyJkZXZpY2UiOjEwMDA4NSwiZmlsZWRhdGUiOjIwMjAwNjI3LCJmaWxldGltZXV0YyI6MTMyNDAyLCJsb2NhbHRpbWVtcyI6NDg4NTEyODd9,7,48851287,20701,3,4,f4643859fa95c5de9d41126760cde34f
100085,20200627,132402,1,eyJkZXZpY2UiOjEwMDA4NSwiZmlsZWRhdGUiOjIwMjAwNjI3LCJmaWxldGltZXV0YyI6MTMyNDAyLCJsb2NhbHRpbWVtcyI6NDg4NTE3ODd9,7,48851787,20706,3,4,a14ae67d0e2da720fc7b74a996b84cc8
100085,20200627,132402,1,eyJkZXZpY2UiOjEwMDA4NSwiZmlsZWRhdGUiOjIwMjAwNjI3LCJmaWxldGltZXV0YyI6MTMyNDAyLCJsb2NhbHRpbWVtcyI6NDg4NTIyODd9,7,48852287,20711,3,4,fe4a6425daf96a4c3f6dbf3b85f1521e
100085,20200627,132402,1,eyJkZXZpY2UiOjEwMDA4NSwiZmlsZWRhdGUiOjIwMjAwNjI3LCJmaWxldGltZXV0YyI6MTMyNDAyLCJsb2NhbHRpbWVtcyI6NDg4NTI3ODd9,7,48852787,20750,3,4,95a3d0b3be6e93e5fc07152b9c2320df
100085,20200627,132402,1,eyJkZXZpY2UiOjEwMDA4NSwiZmlsZWRhdGUiOjIwMjAwNjI3LCJmaWxldGltZXV0YyI6MTMyNDAyLCJsb2NhbHRpbWVtcyI6NDg4NTMyODh9,7,48853288,20750,3,4,50481b7ba8ba5ef07fc92360d7d650b3
100085,20200627,132402,1,eyJkZXZpY2UiOjEwMDA4NSwiZmlsZWRhdGUiOjIwMjAwNjI3LCJmaWxldGltZXV0YyI6MTMyNDAyLCJsb2NhbHRpbWVtcyI6NDg4NTM3ODh9,7,48853788,20750,3,4,9ce1ce3a1d04d1db69408583fa2352dd
100085,20200627,132402,1,eyJkZXZpY2UiOjEwMDA4NSwiZmlsZWRhdGUiOjIwMjAwNjI3LCJmaWxldGltZXV0YyI6MTMyNDAyLCJsb2NhbHRpbWVtcyI6NDg4NTQyODh9,7,48854288,20750,3,4,b75ee1692a4ae76d2030097aada0d339
100085,20200627,132402,1,eyJkZXZpY2UiOjEwMDA4NSwiZmlsZWRhdGUiOjIwMjAwNjI3LCJmaWxldGltZXV0YyI6MTMyNDAyLCJsb2NhbHRpbWVtcyI6NDg4NTQ3ODh9,7,48854788,20771,3,4,1454cd82602cb95410d1308f71abfe60
100085,20200627,132402,1,eyJkZXZpY2UiOjEwMDA4NSwiZmlsZWRhdGUiOjIwMjAwNjI3LCJmaWxldGltZXV0YyI6MTMyNDAyLCJsb2NhbHRpbWVtcyI6NDg4NTUyODh9,7,48855288,20772,3,4,c35c946382db8f484d5f9dc0711bf0f7
100085,20200627,132402,1,eyJkZXZpY2UiOjEwMDA4NSwiZmlsZWRhdGUiOjIwMjAwNjI3LCJmaWxldGltZXV0YyI6MTMyNDAyLCJsb2NhbHRpbWVtcyI6NDg4NTU3ODh9,7,48855788,20772,3,4,e73154730b7f0c7d7245d7c67cf397b5
100085,20200627,132402,1,eyJkZXZpY2UiOjEwMDA4NSwiZmlsZWRhdGUiOjIwMjAwNjI3LCJmaWxldGltZXV0YyI6MTMyNDAyLCJsb2NhbHRpbWVtcyI6NDg4NTYyODh9,7,48856288,20772,3,4,390cb21e13d966209fae3a237dc22c7f
100085,20200627,132402,1,eyJkZXZpY2UiOjEwMDA4NSwiZmlsZWRhdGUiOjIwMjAwNjI3LCJmaWxldGltZXV0YyI6MTMyNDAyLCJsb2NhbHRpbWVtcyI6NDg4NTY3ODh9,7,48856788,20772,3,4,1921c3714345c48dca989ef22b2316ac
100085,20200627,132402,1,eyJkZXZpY2UiOjEwMDA4NSwiZmlsZWRhdGUiOjIwMjAwNjI3LCJmaWxldGltZXV0YyI6MTMyNDAyLCJsb2NhbHRpbWVtcyI6NDg4NTcyODh9,7,48857288,20796,3,4,edd2e7e366e9cb0dbd881b3bae0f2628
100085,20200627,132402,1,eyJkZXZpY2UiOjEwMDA4NSwiZmlsZWRhdGUiOjIwMjAwNjI3LCJmaWxldGltZXV0YyI6MTMyNDAyLCJsb2NhbHRpbWVtcyI6NDg4NTc3ODh9,7,48857788,20797,3,4,301ebd9e4577232118158a2f02518cb5
100085,20200627,132402,1,eyJkZXZpY2UiOjEwMDA4NSwiZmlsZWRhdGUiOjIwMjAwNjI3LCJmaWxldGltZXV0YyI6MTMyNDAyLCJsb2NhbHRpbWVtcyI6NDg4NTgyODh9,7,48858288,20797,3,4,24178d39a24bd179bbc436788a99ac8a
100085,20200627,132402,1,eyJkZXZpY2UiOjEwMDA4NSwiZmlsZWRhdGUiOjIwMjAwNjI3LCJmaWxldGltZXV0YyI6MTMyNDAyLCJsb2NhbHRpbWVtcyI6NDg4NTg3ODh9,7,48858788,20797,3,4,14a63a30f5486b3311d81a5ae8a1a230
100085,20200627,132402,1,eyJkZXZpY2UiOjEwMDA4NSwiZmlsZWRhdGUiOjIwMjAwNjI3LCJmaWxldGltZXV0YyI6MTMyNDAyLCJsb2NhbHRpbWVtcyI6NDg4NTkyODh9,7,48859288,20797,3,4,af4a5b169a6386eebf9b9f7dd153726c
100085,20200627,132402,1,eyJkZXZpY2UiOjEwMDA4NSwiZmlsZWRhdGUiOjIwMjAwNjI3LCJmaWxldGltZXV0YyI6MTMyNDAyLCJsb2NhbHRpbWVtcyI6NDg4NTk3ODh9,7,48859788,20797,3,4,47204e681d5b602d1fbee2b67d78675a
100085,20200627,132402,1,eyJkZXZpY2UiOjEwMDA4NSwiZmlsZWRhdGUiOjIwMjAwNjI3LCJmaWxldGltZXV0YyI6MTMyNDAyLCJsb2NhbHRpbWVtcyI6NDg4NjAyODh9,7,48860288,20797,3,4,c443181f8cff34d2858f2ce04bf47551
100085,20200627,132402,1,eyJkZXZpY2UiOjEwMDA4NSwiZmlsZWRhdGUiOjIwMjAwNjI3LCJmaWxldGltZXV0YyI6MTMyNDAyLCJsb2NhbHRpbWVtcyI6NDg4NjA3ODh9,7,48860788,20797,3,4,576803e5d5d2b27c58b1511d500a3cd3
100085,20200627,132402,1,eyJkZXZpY2UiOjEwMDA4NSwiZmlsZWRhdGUiOjIwMjAwNjI3LCJmaWxldGltZXV0YyI6MTMyNDAyLCJsb2NhbHRpbWVtcyI6NDg4NjEyODh9,7,48861288,20801,3,4,f6a8358a8b2f8b652f6140f00cf830b4
100085,20200627,132402,1,eyJkZXZpY2UiOjEwMDA4NSwiZmlsZWRhdGUiOjIwMjAwNjI3LCJmaWxldGltZXV0YyI6MTMyNDAyLCJsb2NhbHRpbWVtcyI6NDg4NjE3ODh9,7,48861788,20806,3,4,58bb319745dac912b8b1e5f1384c6f88
100085,20200627,132402,1,eyJkZXZpY2UiOjEwMDA4NSwiZmlsZWRhdGUiOjIwMjAwNjI3LCJmaWxldGltZXV0YyI6MTMyNDAyLCJsb2NhbHRpbWVtcyI6NDg4NjIyODh9,7,48862288,20811,3,4,9ced781034c7538f15942b5920588854
100085,20200627,132402,1,eyJkZXZpY2UiOjEwMDA4NSwiZmlsZWRhdGUiOjIwMjAwNjI3LCJmaWxldGltZXV0YyI6MTMyNDAyLCJsb2NhbHRpbWVtcyI6NDg4NjI3ODh9,7,48862788,20815,3,4,15c877f4052f1caea6dae8ab52138632
100085,20200627,132402,1,eyJkZXZpY2UiOjEwMDA4NSwiZmlsZWRhdGUiOjIwMjAwNjI3LCJmaWxldGltZXV0YyI6MTMyNDAyLCJsb2NhbHRpbWVtcyI6NDg4NjMyODl9,7,48863289,20820,3,4,a61599236c63dbf3aa164a7cbc874a61
100085,20200627,132402,1,eyJkZXZpY2UiOjEwMDA4NSwiZmlsZWRhdGUiOjIwMjAwNjI3LCJmaWxldGltZXV0YyI6MTMyNDAyLCJsb2NhbHRpbWVtcyI6NDg4NjM4ODh9,7,48863888,20827,3,4,ebefd60a6136df9d3c6eea5e71076a94
100085,20200627,132402,1,eyJkZXZpY2UiOjEwMDA4NSwiZmlsZWRhdGUiOjIwMjAwNjI3LCJmaWxldGltZXV0YyI6MTMyNDAyLCJsb2NhbHRpbWVtcyI6NDg4NjQzOTB9,7,48864390,20832,3,4,b67a7f4a9733d063bb6a9647bfead35d
100085,20200627,132402,1,eyJkZXZpY2UiOjEwMDA4NSwiZmlsZWRhdGUiOjIwMjAwNjI3LCJmaWxldGltZXV0YyI6MTMyNDAyLCJsb2NhbHRpbWVtcyI6NDg4NjQ5ODl9,7,48864989,20838,3,4,1b0d315b772b352c9e94210333e7e6ae
100085,20200627,132402,1,eyJkZXZpY2UiOjEwMDA4NSwiZmlsZWRhdGUiOjIwMjAwNjI3LCJmaWxldGltZXV0YyI6MTMyNDAyLCJsb2NhbHRpbWVtcyI6NDg4NjU0ODl9,7,48865489,20843,3,4,2c2da5058753a4e07f34df6e25ac9389
100085,20200627,132402,1,eyJkZXZpY2UiOjEwMDA4NSwiZmlsZWRhdGUiOjIwMjAwNjI3LCJmaWxldGltZXV0YyI6MTMyNDAyLCJsb2NhbHRpbWVtcyI6NDg4NjU5ODl9,7,48865989,20883,3,4,73612a6ed1d2d72eaec99bcf50ffe575
100085,20200627,132402,1,eyJkZXZpY2UiOjEwMDA4NSwiZmlsZWRhdGUiOjIwMjAwNjI3LCJmaWxldGltZXV0YyI6MTMyNDAyLCJsb2NhbHRpbWVtcyI6NDg4NjY0ODl9,7,48866489,20884,3,4,1b38a492876b07c2289e6368f999fad5
100085,20200627,132402,1,eyJkZXZpY2UiOjEwMDA4NSwiZmlsZWRhdGUiOjIwMjAwNjI3LCJmaWxldGltZXV0YyI6MTMyNDAyLCJsb2NhbHRpbWVtcyI6NDg4NjY5ODl9,7,48866989,20884,3,4,5b0a5abae6b01b5cf22f260e54b8b7ff
100085,20200627,132402,1,eyJkZXZpY2UiOjEwMDA4NSwiZmlsZWRhdGUiOjIwMjAwNjI3LCJmaWxldGltZXV0YyI6MTMyNDAyLCJsb2NhbHRpbWVtcyI6NDg4Njc0OTB9,7,48867490,20884,3,4,303517dd33ee9ad92772572ba3ec3619
100085,20200627,132402,1,eyJkZXZpY2UiOjEwMDA4NSwiZmlsZWRhdGUiOjIwMjAwNjI3LCJmaWxldGltZXV0YyI6MTMyNDAyLCJsb2NhbHRpbWVtcyI6NDg4NjgwODl9,7,48868089,20904,3,4,e140ad66988cf0f1014c0b031510f94d
100085,20200627,132402,1,eyJkZXZpY2UiOjEwMDA4NSwiZmlsZWRhdGUiOjIwMjAwNjI3LCJmaWxldGltZXV0YyI6MTMyNDAyLCJsb2NhbHRpbWVtcyI6NDg4Njg1ODl9,7,48868589,20904,3,4,9081e3a1c25c0ec717918b2f1389bce4
100085,20200627,132402,1,eyJkZXZpY2UiOjEwMDA4NSwiZmlsZWRhdGUiOjIwMjAwNjI3LCJmaWxldGltZXV0YyI6MTMyNDAyLCJsb2NhbHRpbWVtcyI6NDg4NjkwODl9,7,48869089,20904,3,4,d050270b1e564de75efe529fdd023091
100085,20200627,132402,1,eyJkZXZpY2UiOjEwMDA4NSwiZmlsZWRhdGUiOjIwMjAwNjI3LCJmaWxldGltZXV0YyI6MTMyNDAyLCJsb2NhbHRpbWVtcyI6NDg4Njk1ODl9,7,48869589,20884,3,4,18ed80fb9a277067e3efe205e98dbe11
100085,20200627,132402,1,eyJkZXZpY2UiOjEwMDA4NSwiZmlsZWRhdGUiOjIwMjAwNjI3LCJmaWxldGltZXV0YyI6MTMyNDAyLCJsb2NhbHRpbWVtcyI6NDg4NzAwODl9,7,48870089,20888,3,4,ad85d11e895fdd77503504e94d42862d
100085,20200627,132402,1,eyJkZXZpY2UiOjEwMDA4NSwiZmlsZWRhdGUiOjIwMjAwNjI3LCJmaWxldGltZXV0YyI6MTMyNDAyLCJsb2NhbHRpbWVtcyI6NDg4NzA1ODl9,7,48870589,20894,3,4,0bbaae0d95533f0169cf1a8968e449cb
100085,20200627,132402,1,eyJkZXZpY2UiOjEwMDA4NSwiZmlsZWRhdGUiOjIwMjAwNjI3LCJmaWxldGltZXV0YyI6MTMyNDAyLCJsb2NhbHRpbWVtcyI6NDg4NzEwODl9,7,48871089,20899,3,4,dfc98f2c53f4ed3161627b07e908e598
100085,20200627,132402,1,eyJkZXZpY2UiOjEwMDA4NSwiZmlsZWRhdGUiOjIwMjAwNjI3LCJmaWxldGltZXV0YyI6MTMyNDAyLCJsb2NhbHRpbWVtcyI6NDg4NzE1ODl9,7,48871589,20904,3,4,4b37399e935012fea90120f54018a5da
100085,20200627,132402,1,eyJkZXZpY2UiOjEwMDA4NSwiZmlsZWRhdGUiOjIwMjAwNjI3LCJmaWxldGltZXV0YyI6MTMyNDAyLCJsb2NhbHRpbWVtcyI6NDg4NzIwODl9,7,48872089,20909,3,4,d5053c79c95e487309c844b27e41ae16
100085,20200627,132402,1,eyJkZXZpY2UiOjEwMDA4NSwiZmlsZWRhdGUiOjIwMjAwNjI3LCJmaWxldGltZXV0YyI6MTMyNDAyLCJsb2NhbHRpbWVtcyI6NDg4NzI1ODl9,7,48872589,20914,3,4,350043f707329d3796f572d6c112e1ce
